,Unnamed: 0,CountryCode,CurrentHandle,NameFirst,NameLast,PlayerId,TotalUSDPrize,Key,KL,kh
177,77,fr,Adelscott,Benoît,Strypsteen,1266,25262.63,1266-Adelscott-Benoît-Strypsteen,1266-Adelscott-Strypsteen-Benoît,1266-Adelscott
178,78,ru,sLivko,Artem,Garavtsov,1256,25012.18,1256-sLivko-Artem-Garavtsov,1256-sLivko-Garavtsov-Artem,1256-sLivko
179,79,kr,Sleep,Seong-Han,Kim,1295,24873.71,1295-Sleep-Seong-Han-Kim,1295-Sleep-Kim-Seong-Han,1295-Sleep
180,80,gb,BlinG,Samayan,Kay,1846,24509.39,1846-BlinG-Samayan-Kay,1846-BlinG-Kay-Samayan,1846-BlinG
181,81,kr,Monster,Hyun-Seung,Tak,1097,24502.45,1097-Monster-Hyun-Seung-Tak,1097-Monster-Tak-Hyun-Seung,1097-Monster
182,82,au,PiG,Jared,Krensel,1238,24348.2,1238-PiG-Jared-Krensel,1238-PiG-Krensel-Jared,1238-PiG
183,83,us,Minigun,Chad,Jones,1325,23819.79,1325-Minigun-Chad-Jones,1325-Minigun-Jones-Chad,1325-Minigun
184,84,fi,Naama,Santeri,Lahtinen,1319,23652.91,1319-Naama-Santeri-Lahtinen,1319-Naama-Lahtinen-Santeri,1319-Naama
185,85,kr,aMeBa,Woo-Seo,Jung,1067,23453.09,1067-aMeBa-Woo-Seo-Jung,1067-aMeBa-Jung-Woo-Seo,1067-aMeBa
186,86,dk,BabyKnight,Jon,Andersen,3047,23051.48,3047-BabyKnight-Jon-Andersen,3047-BabyKnight-Andersen-Jon,3047-BabyKnight
187,87,kr,Sora,Jung-Hoon,Kim,4710,22454.49,4710-Sora-Jung-Hoon-Kim,4710-Sora-Kim-Jung-Hoon,4710-Sora
188,88,ro,NightEnD,Silviu,Lazar,1250,22030.73,1250-NightEnD-Silviu-Lazar,1250-NightEnD-Lazar-Silviu,1250-NightEnD
189,89,cn,TIME,Peinan,Li,19597,21949.55,19597-TIME-Peinan-Li,19597-TIME-Li-Peinan,19597-TIME
190,90,pl,Tefel,Łukasz,Czarnecki,1279,21881.97,1279-Tefel-Łukasz-Czarnecki,1279-Tefel-Czarnecki-Łukasz,1279-Tefel
191,91,kr,Ensnare,Sang-Cheol,Kim,1023,21405.83,1023-Ensnare-Sang-Cheol-Kim,1023-Ensnare-Kim-Sang-Cheol,1023-Ensnare
192,92,se,Namshar,Christoffer,Kolmodin,10207,21284.73,10207-Namshar-Christoffer-Kolmodin,10207-Namshar-Kolmodin-Christoffer,10207-Namshar
193,93,kr,Puzzle,Sang-Jun,Kim,1038,21283.06,1038-Puzzle-Sang-Jun-Kim,1038-Puzzle-Kim-Sang-Jun,1038-Puzzle
194,94,kr,Hush,Young-Bong,Byun,8360,21245.16,8360-Hush-Young-Bong-Byun,8360-Hush-Byun-Young-Bong,8360-Hush
195,95,us,qxc,Kevin,Riley,1251,21232.06,1251-qxc-Kevin-Riley,1251-qxc-Riley-Kevin,1251-qxc
196,96,kr,CoCa,Jong-Hwan,Choi,1026,21102.85,1026-CoCa-Jong-Hwan-Choi,1026-CoCa-Choi-Jong-Hwan,1026-CoCa
197,97,kr,Kyrix,Joon,Han,1035,21076.53,1035-Kyrix-Joon-Han,1035-Kyrix-Han-Joon,1035-Kyrix
198,98,pe,Fenix,Jian-Carlo,Alejo,1124,21035.63,1124-Fenix-Jian-Carlo-Alejo,1124-Fenix-Alejo-Jian-Carlo,1124-Fenix
199,99,kr,Sorry,Ji-Sung,Kim,4709,20962.49,4709-Sorry-Ji-Sung-Kim,4709-Sorry-Kim-Ji-Sung,4709-Sorry
200,0,kr,KingKong,Chung-Hee,Yoo,3550,20712.3,3550-KingKong-Chung-Hee-Yoo,3550-KingKong-Yoo-Chung-Hee,3550-KingKong
201,1,de,Lambo,Julian,Brosig,7891,20565.77,7891-Lambo-Julian-Brosig,7891-Lambo-Brosig-Julian,7891-Lambo
202,2,kr,BoxeR,Yo-Hwan,Lim,1047,20556.0,1047-BoxeR-Yo-Hwan-Lim,1047-BoxeR-Lim-Yo-Hwan,1047-BoxeR
203,3,tw,Ian,Jia-Hong,Lu,3407,20361.23,3407-Ian-Jia-Hong-Lu,3407-Ian-Lu-Jia-Hong,3407-Ian
204,4,kz,PiLiPiLi,Pavel,Pilipenko,14871,20298.7,14871-PiLiPiLi-Pavel-Pilipenko,14871-PiLiPiLi-Pilipenko-Pavel,14871-PiLiPiLi
205,5,kr,Happy,Ho-Jin,Ahn,1031,20282.07,1031-Happy-Ho-Jin-Ahn,1031-Happy-Ahn-Ho-Jin,1031-Happy
206,6,us,Xenocider,Libo,Chang,3819,20245.0,3819-Xenocider-Libo-Chang,3819-Xenocider-Chang-Libo,3819-Xenocider
207,7,kr,Choya,Hyung-Seop,Lee,1043,20158.76,1043-Choya-Hyung-Seop-Lee,1043-Choya-Lee-Hyung-Seop,1043-Choya
208,8,kr,Arthur,Myung-Hyuk,Yoon,3653,19302.8,3653-Arthur-Myung-Hyuk-Yoon,3653-Arthur-Yoon-Myung-Hyuk,3653-Arthur
209,9,kr,Noblesse,Do-Joon,Chae,1049,19225.92,1049-Noblesse-Do-Joon-Chae,1049-Noblesse-Chae-Do-Joon,1049-Noblesse
210,10,kr,EffOrt,Jung-Woo,Kim,1799,19020.98,1799-EffOrt-Jung-Woo-Kim,1799-EffOrt-Kim-Jung-Woo,1799-EffOrt
211,11,rs,Beastyqt,Aleksandar,Krstić,1228,18646.75,1228-Beastyqt-Aleksandar-Krstić,1228-Beastyqt-Krstić-Aleksandar,1228-Beastyqt
212,12,us,Illusion,Chris,Lee,1261,18600.0,1261-Illusion-Chris-Lee,1261-Illusion-Lee-Chris,1261-Illusion
213,13,kr,Clide,Kyu-Jong,Han,1015,18537.36,1015-Clide-Kyu-Jong-Han,1015-Clide-Han-Kyu-Jong,1015-Clide
214,14,kr,TheBest,Chan-Min,Kim,1040,18064.37,1040-TheBest-Chan-Min-Kim,1040-TheBest-Kim-Chan-Min,1040-TheBest
215,15,kr,Stork,Byung-Goo,Song,1581,17974.41,1581-Stork-Byung-Goo-Song,1581-Stork-Song-Byung-Goo,1581-Stork
216,16,au,Probe,Sean,Kempen,22089,17836.7,22089-Probe-Sean-Kempen,22089-Probe-Kempen-Sean,22089-Probe
217,17,se,Bischu,Jesper,Johansson,1381,17615.97,1381-Bischu-Jesper-Johansson,1381-Bischu-Johansson-Jesper,1381-Bischu
218,18,kr,TricksteR,Ki-Soo,Seo,1019,17462.28,1019-TricksteR-Ki-Soo-Seo,1019-TricksteR-Seo-Ki-Soo,1019-TricksteR
219,19,at,monchi,Philipp,Simon,1287,17440.7,1287-monchi-Philipp-Simon,1287-monchi-Simon-Philipp,1287-monchi
220,20,kr,Last,Sung-Hyun,Kim,3442,17309.77,3442-Last-Sung-Hyun-Kim,3442-Last-Kim-Sung-Hyun,3442-Last
221,21,kr,YuGiOh,Seung-Il,Jung,1050,17223.84,1050-YuGiOh-Seung-Il-Jung,1050-YuGiOh-Jung-Seung-Il,1050-YuGiOh
222,22,ca,Semper,Alexandru,Dimitriu,14598,17036.22,14598-Semper-Alexandru-Dimitriu,14598-Semper-Dimitriu-Alexandru,14598-Semper
223,23,kr,Virus,Joon-Yong,Park,1032,16929.44,1032-Virus-Joon-Yong-Park,1032-Virus-Park-Joon-Yong,1032-Virus
224,24,de,DarKFoRcE,Jonathan,Belke,1255,16844.88,1255-DarKFoRcE-Jonathan-Belke,1255-DarKFoRcE-Belke-Jonathan,1255-DarKFoRcE
225,25,kr,anypro,Jung-Hwan,Lee,1010,16642.08,1010-anypro-Jung-Hwan-Lee,1010-anypro-Lee-Jung-Hwan,1010-anypro
226,26,us,Sheth,Shawn,Simon,1098,16552.06,1098-Sheth-Shawn-Simon,1098-Sheth-Simon-Shawn,1098-Sheth
227,27,kr,sKyHigh,Byung-Se,Jo,2216,16386.4,2216-sKyHigh-Byung-Se-Jo,2216-sKyHigh-Jo-Byung-Se,2216-sKyHigh
228,28,kr,Sting,Hoon,Ju,2416,15955.74,2416-Sting-Hoon-Ju,2416-Sting-Ju-Hoon,2416-Sting
229,29,ph,EnDerr,Caviar-Napoleon,Acampado,3267,15955.66,3267-EnDerr-Caviar-Napoleon-Acampado,3267-EnDerr-Acampado-Caviar-Napoleon,3267-EnDerr
230,30,ru,LiveZerg,Andrey,Guldyashov,1380,15949.73,1380-LiveZerg-Andrey-Guldyashov,1380-LiveZerg-Guldyashov-Andrey,1380-LiveZerg
231,31,au,Seither,Sheldon,Barrow,27070,15563.81,27070-Seither-Sheldon-Barrow,27070-Seither-Barrow-Sheldon,27070-Seither
232,32,kr,Sage,Kyung-Chul,Woo,1096,15360.98,1096-Sage-Kyung-Chul-Woo,1096-Sage-Woo-Kyung-Chul,1096-Sage
233,33,si,Starbuck,Matic,Dejak,4299,15356.88,4299-Starbuck-Matic-Dejak,4299-Starbuck-Dejak-Matic,4299-Starbuck
234,34,fr,DnS,Adrien,Bouet,16474,15331.66,16474-DnS-Adrien-Bouet,16474-DnS-Bouet-Adrien,16474-DnS
235,35,kr,Shine,Young-Han,Lee,2071,15175.6,2071-Shine-Young-Han-Lee,2071-Shine-Lee-Young-Han,2071-Shine
236,36,mx,JimRising,Jaime,Duran-Silencio,2938,15115.3,2938-JimRising-Jaime-Duran-Silencio,2938-JimRising-Duran-Silencio-Jaime,2938-JimRising
237,37,ca,TT1,Payam,Toghyan,1059,15050.8,1059-TT1-Payam-Toghyan,1059-TT1-Toghyan-Payam,1059-TT1
238,38,cn,LoveCD,Jun-Feng,Li,2774,15036.64,2774-LoveCD-Jun-Feng-Li,2774-LoveCD-Li-Jun-Feng,2774-LoveCD
239,39,kr,Check,Hyung-Joo,Lee,1041,14984.49,1041-Check-Hyung-Joo-Lee,1041-Check-Lee-Hyung-Joo,1041-Check
240,40,kr,Armani,Jin-Hyuk,Park,9779,14737.54,9779-Armani-Jin-Hyuk-Park,9779-Armani-Park-Jin-Hyuk,9779-Armani
241,41,kr,Flying,Jae-Wook,Shin,3464,14602.08,3464-Flying-Jae-Wook-Shin,3464-Flying-Shin-Jae-Wook,3464-Flying
242,42,kr,hyvaa,Dae-Kun,Shin,2225,14460.06,2225-hyvaa-Dae-Kun-Shin,2225-hyvaa-Shin-Dae-Kun,2225-hyvaa
243,43,cn,Shana,Wang,Yulun,12003,14429.83,12003-Shana-Wang-Yulun,12003-Shana-Yulun-Wang,12003-Shana
244,44,kr,Ruin,Deok,Hong,3823,14328.08,3823-Ruin-Deok-Hong,3823-Ruin-Hong-Deok,3823-Ruin
245,45,us,State,Ryan,Visbeck,1326,14145.0,1326-State-Ryan-Visbeck,1326-State-Visbeck-Ryan,1326-State
246,46,pe,CatZ,Paulo,Vizcarra,1335,13996.36,1335-CatZ-Paulo-Vizcarra,1335-CatZ-Vizcarra-Paulo,1335-CatZ
247,47,kr,asd,Dae-Jin,Lee,1051,13926.54,1051-asd-Dae-Jin-Lee,1051-asd-Lee-Dae-Jin,1051-asd
248,48,it,ClouD,Carlo,Giannacco,1302,13407.52,1302-ClouD-Carlo-Giannacco,1302-ClouD-Giannacco-Carlo,1302-ClouD
249,49,us,Bails,Bailey,Thomas,7994,13314.55,7994-Bails-Bailey-Thomas,7994-Bails-Thomas-Bailey,7994-Bails
250,50,be,Feast,Jérémy,Vansnick,1248,13257.26,1248-Feast-Jérémy-Vansnick,1248-Feast-Vansnick-Jérémy,1248-Feast
251,51,kr,BrAvO,Joon-Kyu,Noh,3619,13230.48,3619-BrAvO-Joon-Kyu-Noh,3619-BrAvO-Noh-Joon-Kyu,3619-BrAvO
252,52,kr,DeParture,Hyun,Sung-Min,11131,13150.5,11131-DeParture-Hyun-Sung-Min,11131-DeParture-Sung-Min-Hyun,11131-DeParture
253,53,ua,fraer,Igor,Turchin,2044,12927.28,2044-fraer-Igor-Turchin,2044-fraer-Turchin-Igor,2044-fraer
254,54,by,LoWeLy,Anton,Plebanovich,1282,12724.76,1282-LoWeLy-Anton-Plebanovich,1282-LoWeLy-Plebanovich-Anton,1282-LoWeLy
255,55,kr,Daisy,Jong-Hyuk,Lee,2826,12687.42,2826-Daisy-Jong-Hyuk-Lee,2826-Daisy-Lee-Jong-Hyuk,2826-Daisy
256,56,fr,SarenS,Pierre,Guivarch,1410,12544.33,1410-SarenS-Pierre-Guivarch,1410-SarenS-Guivarch-Pierre,1410-SarenS
257,57,us,Goswser,Michael,Dobler,2769,12508.15,2769-Goswser-Michael-Dobler,2769-Goswser-Dobler-Michael,2769-Goswser
258,58,cn,Mystery,Hu,Jiajun,12004,12364.86,12004-Mystery-Hu-Jiajun,12004-Mystery-Jiajun-Hu,12004-Mystery
259,59,kr,Forte,Ki-Yong,Kim,10958,12343.58,10958-Forte-Ki-Yong-Kim,10958-Forte-Kim-Ki-Yong,10958-Forte
260,60,kr,Check,Min-Gyu,Kim,3827,12246.7,3827-Check-Min-Gyu-Kim,3827-Check-Kim-Min-Gyu,3827-Check
261,61,kr,Paralyze,Kyung-Doo,Jung,2226,12170.67,2226-Paralyze-Kyung-Doo-Jung,2226-Paralyze-Jung-Kyung-Doo,2226-Paralyze
262,62,kr,Action,Seong-Dae,Kim,2228,12169.95,2228-Action-Seong-Dae-Kim,2228-Action-Kim-Seong-Dae,2228-Action
263,63,kr,Apocalypse,Min-Hyung,Kim,3829,11983.5,3829-Apocalypse-Min-Hyung-Kim,3829-Apocalypse-Kim-Min-Hyung,3829-Apocalypse
264,64,cn,Ein,Gao,Kun,12008,11971.96,12008-Ein-Gao-Kun,12008-Ein-Kun-Gao,12008-Ein
265,65,cn,Coffee,Yishen,Wu,27731,11844.2,27731-Coffee-Yishen-Wu,27731-Coffee-Wu-Yishen,27731-Coffee
266,66,ch,biGs,Han,Sang-Cho,1258,11776.61,1258-biGs-Han-Sang-Cho,1258-biGs-Sang-Cho-Han,1258-biGs
267,67,tw,Rex,Hao-Cheng,Lei,13393,11749.14,13393-Rex-Hao-Cheng-Lei,13393-Rex-Lei-Hao-Cheng,13393-Rex
268,68,tw,Slam,Yan-Cheng,Liu,3401,11646.37,3401-Slam-Yan-Cheng-Liu,3401-Slam-Liu-Yan-Cheng,3401-Slam
269,69,pl,souL,Piotr,Walukiewicz,11133,11561.76,11133-souL-Piotr-Walukiewicz,11133-souL-Walukiewicz-Piotr,11133-souL
270,70,se,LaLuSh,Faton,Rekathati,1323,11487.24,1323-LaLuSh-Faton-Rekathati,1323-LaLuSh-Rekathati-Faton,1323-LaLuSh
271,71,de,Hanfy,Fabian,Kattner,3211,11382.4,3211-Hanfy-Fabian-Kattner,3211-Hanfy-Kattner-Fabian,3211-Hanfy
272,72,kr,Sound,Sang-Hwan,Bae,1272,11216.81,1272-Sound-Sang-Hwan-Bae,1272-Sound-Bae-Sang-Hwan,1272-Sound
273,73,kr,Line,Soo-Ho,Kim,1055,11183.14,1055-Line-Soo-Ho-Kim,1055-Line-Kim-Soo-Ho,1055-Line
274,74,cn,Courage,Zanqi,Qian,7343,11065.01,7343-Courage-Zanqi-Qian,7343-Courage-Qian-Zanqi,7343-Courage
275,75,kr,Terminator,Jae-Sang,Ha,3437,10738.15,3437-Terminator-Jae-Sang-Ha,3437-Terminator-Ha-Jae-Sang,3437-Terminator
276,76,de,KrasS,Andreas,Ullrich,3089,10702.21,3089-KrasS-Andreas-Ullrich,3089-KrasS-Ullrich-Andreas,3089-KrasS
277,77,de,XlorD,Daniel,Spenst,1259,10695.35,1259-XlorD-Daniel-Spenst,1259-XlorD-Spenst-Daniel,1259-XlorD
278,78,au,MaFia,Timothy,He,2939,10587.76,2939-MaFia-Timothy-He,2939-MaFia-He-Timothy,2939-MaFia
279,79,pl,Tarson,Tomasz,Boro&#324;,1229,10549.83,1229-Tarson-Tomasz-Boro&#324;,1229-Tarson-Boro&#324;-Tomasz,1229-Tarson
280,80,ca,KiWiKaKi,Jonathan,Garneau,1160,10328.57,1160-KiWiKaKi-Jonathan-Garneau,1160-KiWiKaKi-Garneau-Jonathan,1160-KiWiKaKi
281,81,kr,LiveForever,Tae-Hwan,Kim,1083,10193.83,1083-LiveForever-Tae-Hwan-Kim,1083-LiveForever-Kim-Tae-Hwan,1083-LiveForever
282,82,kr,Inori,Min-Gyu,Woo,1332,10031.99,1332-Inori-Min-Gyu-Woo,1332-Inori-Woo-Min-Gyu,1332-Inori
283,83,kr,JangBi,Yeong-Moo,Heo,1805,10028.25,1805-JangBi-Yeong-Moo-Heo,1805-JangBi-Heo-Yeong-Moo,1805-JangBi
284,84,pl,Guru,Szymon,Nieciąg,15825,10009.08,15825-Guru-Szymon-Nieciąg,15825-Guru-Nieciąg-Szymon,15825-Guru
285,85,kr,Maka,Han-Eol,Kwak,1054,9922.57,1054-Maka-Han-Eol-Kwak,1054-Maka-Kwak-Han-Eol,1054-Maka
286,86,cn,JieShi,Jiajun,Hu,26639,9891.85,26639-JieShi-Jiajun-Hu,26639-JieShi-Hu-Jiajun,26639-JieShi
287,87,kr,hitmaN,In-Bin,Goh,9780,9769.95,9780-hitmaN-In-Bin-Goh,9780-hitmaN-Goh-In-Bin,9780-hitmaN
288,88,cn,Comm,Hui,Shen,2832,9759.87,2832-Comm-Hui-Shen,2832-Comm-Shen-Hui,2832-Comm
289,89,kr,Journey,Tae-Hee,Seo,4075,9683.51,4075-Journey-Tae-Hee-Seo,4075-Journey-Seo-Tae-Hee,4075-Journey
290,90,au,NXZ,Ryan,Jones,4894,9442.53,4894-NXZ-Ryan-Jones,4894-NXZ-Jones-Ryan,4894-NXZ
291,91,kr,Aphrodite,Ga-Young,Kim,2281,9327.54,2281-Aphrodite-Ga-Young-Kim,2281-Aphrodite-Kim-Ga-Young,2281-Aphrodite
292,92,no,Eiki,Eik,Nysted-Grødem,5844,9288.31,5844-Eiki-Eik-Nysted-Grødem,5844-Eiki-Nysted-Grødem-Eik,5844-Eiki
293,93,tw,Nice,Yu-Shiang,Huang,19604,9122.82,19604-Nice-Yu-Shiang-Huang,19604-Nice-Huang-Yu-Shiang,19604-Nice
294,94,tw,AK,Zhe-Wei,Li,3093,9122.55,3093-AK-Zhe-Wei-Li,3093-AK-Li-Zhe-Wei,3093-AK
295,95,se,StarNaN,Daniel,Ohlsson,2802,9121.67,2802-StarNaN-Daniel-Ohlsson,2802-StarNaN-Ohlsson-Daniel,2802-StarNaN
296,96,ca,NoRegreT,Jake,Umpleby,10318,9083.92,10318-NoRegreT-Jake-Umpleby,10318-NoRegreT-Umpleby-Jake,10318-NoRegreT
297,97,ca,hendralisk,Henry,Zheng,3817,8762.29,3817-hendralisk-Henry-Zheng,3817-hendralisk-Zheng-Henry,3817-hendralisk
298,98,kr,Pet,Nam-Kyu,Park,3826,8708.82,3826-Pet-Nam-Kyu-Park,3826-Pet-Park-Nam-Kyu,3826-Pet
299,99,kr,Quiet,Byung-Hak,Song,1111,8579.33,1111-Quiet-Byung-Hak-Song,1111-Quiet-Song-Byung-Hak,1111-Quiet
300,0,ca,dde,Dong-Yeon,Lee,1291,8552.72,1291-dde-Dong-Yeon-Lee,1291-dde-Lee-Dong-Yeon,1291-dde
301,1,ru,Rail,Artem,Avramenko,3622,8528.58,3622-Rail-Artem-Avramenko,3622-Rail-Avramenko-Artem,3622-Rail
302,2,kr,HwangSin,Hwang,Seung-Hyuk,1265,8395.41,1265-HwangSin-Hwang-Seung-Hyuk,1265-HwangSin-Seung-Hyuk-Hwang,1265-HwangSin
303,3,kr,Blaze,Han,Jae-Woon,7780,8275.97,7780-Blaze-Han-Jae-Woon,7780-Blaze-Jae-Woon-Han,7780-Blaze
304,4,de,Delphi,Lukas,Hilgers,2320,8095.8,2320-Delphi-Lukas-Hilgers,2320-Delphi-Hilgers-Lukas,2320-Delphi
305,5,pl,DieStar,Marcin,Wieczorek,1231,8034.75,1231-DieStar-Marcin-Wieczorek,1231-DieStar-Wieczorek-Marcin,1231-DieStar
306,6,se,HayprO,Hayder,Hussein,1117,7966.8,1117-HayprO-Hayder-Hussein,1117-HayprO-Hussein-Hayder,1117-HayprO
307,7,kr,Leta,Sang-Moon,Shin,2053,7945.02,2053-Leta-Sang-Moon-Shin,2053-Leta-Shin-Sang-Moon,2053-Leta
308,8,kr,Horang2,Kyung-Min,Lee,2218,7945.02,2218-Horang2-Kyung-Min-Lee,2218-Horang2-Lee-Kyung-Min,2218-Horang2
309,9,kr,Snow,Yoon-Chul,Jang,2233,7945.02,2233-Snow-Yoon-Chul-Jang,2233-Snow-Jang-Yoon-Chul,2233-Snow
310,10,kr,Shine,Kyung-Min,Choi,1299,7768.24,1299-Shine-Kyung-Min-Choi,1299-Shine-Choi-Kyung-Min,1299-Shine
311,11,mx,Maker,Ricardo,Flores,2937,7552.57,2937-Maker-Ricardo-Flores,2937-Maker-Flores-Ricardo,2937-Maker
312,12,kr,Sirius,Jin-Sol,Choi,1678,7470.37,1678-Sirius-Jin-Sol-Choi,1678-Sirius-Choi-Jin-Sol,1678-Sirius
313,13,sg,Blysk,Thomas,Kopankiewicz,3551,7413.05,3551-Blysk-Thomas-Kopankiewicz,3551-Blysk-Kopankiewicz-Thomas,3551-Blysk
314,14,kr,mini,Hyun-Je,Byun,2935,7320.73,2935-mini-Hyun-Je-Byun,2935-mini-Byun-Hyun-Je,2935-mini
315,15,gb,JonnyREcco,Paul,Whyte,3067,7235.87,3067-JonnyREcco-Paul-Whyte,3067-JonnyREcco-Whyte-Paul,3067-JonnyREcco
316,16,kr,TheWinD,Sang-Ik,Park,1044,7168.55,1044-TheWinD-Sang-Ik-Park,1044-TheWinD-Park-Sang-Ik,1044-TheWinD
317,17,gb,Ziktomini,Nick,Copello,3070,7046.95,3070-Ziktomini-Nick-Copello,3070-Ziktomini-Copello-Nick,3070-Ziktomini
318,18,se,Seiplo,John,Seipel,1303,7019.55,1303-Seiplo-John-Seipel,1303-Seiplo-Seipel-John,1303-Seiplo
319,19,kr,JookTo,Man-Hyuk,Cho,1056,6918.62,1056-JookTo-Man-Hyuk-Cho,1056-JookTo-Cho-Man-Hyuk,1056-JookTo
320,20,fr,ShaDoWn,Thomas,Labrousse,20012,6900.13,20012-ShaDoWn-Thomas-Labrousse,20012-ShaDoWn-Labrousse-Thomas,20012-ShaDoWn
321,21,kr,Crazy,Jung-Hyun,Lim,2270,6880.58,2270-Crazy-Jung-Hyun-Lim,2270-Crazy-Lim-Jung-Hyun,2270-Crazy
322,22,tw,Hui,Jin-Hui,Yuan,1851,6816.75,1851-Hui-Jin-Hui-Yuan,1851-Hui-Yuan-Jin-Hui,1851-Hui
323,23,us,Astrea,Max,Angel,3743,6800.0,3743-Astrea-Max-Angel,3743-Astrea-Angel-Max,3743-Astrea
324,24,se,Miniraser,Viktor,Malmberg,3589,6782.98,3589-Miniraser-Viktor-Malmberg,3589-Miniraser-Malmberg-Viktor,3589-Miniraser
325,25,kr,Min,Doh-Hyung,Hwang,1065,6778.2,1065-Min-Doh-Hyung-Hwang,1065-Min-Hwang-Doh-Hyung,1065-Min
326,26,kr,Tassadar,Jung-Hoon,Kim,1071,6759.42,1071-Tassadar-Jung-Hoon-Kim,1071-Tassadar-Kim-Jung-Hoon,1071-Tassadar
327,27,kr,Brown,Min-Soo,Choi,1102,6708.72,1102-Brown-Min-Soo-Choi,1102-Brown-Choi-Min-Soo,1102-Brown
328,28,kr,YoungJoo,Kim,Young-Joo,10940,6628.73,10940-YoungJoo-Kim-Young-Joo,10940-YoungJoo-Young-Joo-Kim,10940-YoungJoo
329,29,kr,Avenge,Nam-Joong,Kim,1119,6551.04,1119-Avenge-Nam-Joong-Kim,1119-Avenge-Kim-Nam-Joong,1119-Avenge
330,30,sg,Revenant,Marcus-Sin-Yik,Tan,3403,6519.55,3403-Revenant-Marcus-Sin-Yik-Tan,3403-Revenant-Tan-Marcus-Sin-Yik,3403-Revenant
331,31,tw,DS,Jun,Wang,1850,6510.82,1850-DS-Jun-Wang,1850-DS-Wang-Jun,1850-DS
332,32,kr,ZerO,Myung-Woon,Kim,1800,6397.95,1800-ZerO-Myung-Woon-Kim,1800-ZerO-Kim-Myung-Woon,1800-ZerO
333,33,tw,Cheetos,Shih-Ting,Lin,8599,6350.05,8599-Cheetos-Shih-Ting-Lin,8599-Cheetos-Lin-Shih-Ting,8599-Cheetos
334,34,kr,miso,Tae-Hwan,Cho,1665,6348.31,1665-miso-Tae-Hwan-Cho,1665-miso-Cho-Tae-Hwan,1665-miso
335,35,kr,SpeeD,Geun-Il,Park,12532,6250.0,12532-SpeeD-Geun-Il-Park,12532-SpeeD-Park-Geun-Il,12532-SpeeD
336,36,kr,Comet,Hye-Seong,Im,4482,6224.99,4482-Comet-Hye-Seong-Im,4482-Comet-Im-Hye-Seong,4482-Comet
337,37,kr,Bear,Park,Kun-Soo,10939,6224.99,10939-Bear-Park-Kun-Soo,10939-Bear-Kun-Soo-Park,10939-Bear
338,38,kr,Hyperdub,Yoo-Jong,Kim,1048,6153.66,1048-Hyperdub-Yoo-Jong-Kim,1048-Hyperdub-Kim-Yoo-Jong,1048-Hyperdub
339,39,kr,Aria,Gwang-Ho,Song,4711,6038.12,4711-Aria-Gwang-Ho-Song,4711-Aria-Song-Gwang-Ho,4711-Aria
340,40,de,Tarrantius,Patric,Dann,2347,6008.57,2347-Tarrantius-Patric-Dann,2347-Tarrantius-Dann-Patric,2347-Tarrantius
341,41,za,Drager,-,-,31483,5993.0,31483-Drager,31483-Drager,31483-Drager
342,42,kr,GuineaPig,Hyun-Tae,Kim,1106,5979.35,1106-GuineaPig-Hyun-Tae-Kim,1106-GuineaPig-Kim-Hyun-Tae,1106-GuineaPig
343,43,it,StarEagle,Maurizio,Carioti,1320,5884.61,1320-StarEagle-Maurizio-Carioti,1320-StarEagle-Carioti-Maurizio,1320-StarEagle
344,44,us,NonY,Tyler,Wasieleski,1166,5850.0,1166-NonY-Tyler-Wasieleski,1166-NonY-Wasieleski-Tyler,1166-NonY
345,45,pl,DaNa,Radosław,Danowski,3739,5848.66,3739-DaNa-Radosław-Danowski,3739-DaNa-Danowski-Radosław,3739-DaNa
346,46,cn,Cloudy,Gao,Yuan,12010,5766.15,12010-Cloudy-Gao-Yuan,12010-Cloudy-Yuan-Gao,12010-Cloudy
347,47,cn,Punk,Hao,Pang,16995,5765.05,16995-Punk-Hao-Pang,16995-Punk-Pang-Hao,16995-Punk
348,48,fr,AureS,Aurélien,Sannier,1278,5660.06,1278-AureS-Aurélien-Sannier,1278-AureS-Sannier-Aurélien,1278-AureS
349,49,th,RedArchon,Thanapol,Kuachat,3268,5619.52,3268-RedArchon-Thanapol-Kuachat,3268-RedArchon-Kuachat-Thanapol,3268-RedArchon
350,50,se,Winter,Felix,Hegethorn,15017,5608.92,15017-Winter-Felix-Hegethorn,15017-Winter-Hegethorn-Felix,15017-Winter
351,51,ca,desRow,Marc-Olivier,Proulx,2315,5608.39,2315-desRow-Marc-Olivier-Proulx,2315-desRow-Proulx-Marc-Olivier,2315-desRow
352,52,ve,ByRada,Alexander,Valbuena,24701,5607.14,24701-ByRada-Alexander-Valbuena,24701-ByRada-Valbuena-Alexander,24701-ByRada
353,53,cn,Rushcrazy,Tianchi,Qu,14542,5550.16,14542-Rushcrazy-Tianchi-Qu,14542-Rushcrazy-Qu-Tianchi,14542-Rushcrazy
354,54,br,Potiguar,Aderson,Santos,1262,5550.0,1262-Potiguar-Aderson-Santos,1262-Potiguar-Santos-Aderson,1262-Potiguar
355,55,kr,Light,Jae-Ho,Lee,2057,5472.52,2057-Light-Jae-Ho-Lee,2057-Light-Lee-Jae-Ho,2057-Light
356,56,kr,Free,Yong-Tae,Yoon,2227,5472.52,2227-Free-Yong-Tae-Yoon,2227-Free-Yoon-Yong-Tae,2227-Free
